_id,ltable_id,rtable_id,ltable_title,ltable_cuisine,ltable_phone,ltable_feature,ltable_zipcode,ltable_street_addr,rtable_title,rtable_cuisine,rtable_phone,rtable_feature,rtable_zipcode,rtable_street_addr,gold,true_gold,ltable_title,rtable_title,ltable_street_addr,rtable_street_addr,Add_match,street_match,phone_match,Zip_match,redudant
1124,1769,73,hot press," american,delicatessen,vegetarian friendly",4158143814,na,94110,2966 mission street,hot press," cafes,sandwiches,vegetarian",4158143814,"delivery, takeout, creditcard, applepay, bikeparking, goodforkids, goodforgroups, outdoorseating, hastv, caters",94110,2966 mission street,1,,hot press,hot press,2966 mission street,2966 mission street,TRUE,TRUE,TRUE,,
1125,177,1080,plow," american,cafe,gluten free options",454912," outdoor seating, seating, waitstaff, takeout, highchairs available",94107,1299 18th street at texas,plow," breakfast & brunch,american (new)",4158217569,"takeout, creditcard, bikeparking, goodforkids, outdoorseating, waiterservice",94107,1299 18th street,1,,plow,plow,1299 18th street at texas,1299 18th street,FALSE,TRUE,FALSE,TRUE,
1127,1774,143,cool cravings,na,4157714900,na,94115,1635 divisadero street,cool cravings," cafes,delis,juice bars & smoothies",4157714900,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, caters",94115,1635 divisadero street,1,,cool cravings,cool cravings,1635 divisadero street,1635 divisadero street,TRUE,TRUE,TRUE,,
1128,1775,875,good earth cafe,na,4153622822,na,94108,835 kearny street,good earth cafe," bubble tea,cafes",4153622822,"takeout, creditcard, goodforkids",94108,835 kearny street,1,,good earth cafe,good earth cafe,835 kearny street,835 kearny street,TRUE,TRUE,TRUE,,
1129,1778,233,luv a java,na,4154016444,na,94110,1300 dolores street,luv a java, coffee & tea,4154016444,"takeout, creditcard, bikeparking",94114,1300 dolores street,1,,luv a java,luv a java,1300 dolores street,1300 dolores street,TRUE,TRUE,TRUE,,
1130,1778,2991,luv a java,na,4154016444,na,94110,1300 dolores street,luv a java, coffee & tea,4154016444,"takeout, creditcard, bikeparking",94114,1300 dolores street,1,,luv a java,luv a java,1300 dolores street,1300 dolores street,TRUE,TRUE,TRUE,,
1131,178,1321,spqr," italian,gluten free options",4157717779," reservations, seating, waitstaff, wheelchair accessible, serves alcohol, full bar",94115,1911 fillmore street,spqr," italian,wine bars",4157717779,"reservations, takeout, creditcard, bikeparking, outdoorseating, waiterservice",94115,1911 fillmore street,1,,spqr,spqr,1911 fillmore street,1911 fillmore street,TRUE,TRUE,TRUE,,
1133,1786,368,the steamin' burger, american,6509184777,na,94103,mobile food truck,the steaminâ€°Ã›Â¡ÃŒÃùÃ¥Â» burger," food trucks,burgers",6509184777,"takeout, creditcard, applepay, bikeparking, goodforkids, goodforgroups, outdoorseating, caters",94103,na,1,,the steamin' burger,the steaminâ€°Ã›Â¡ÃŒÃùÃ¥Â» burger,mobile food truck,na,FALSE,FALSE,TRUE,,
1134,1788,2250,mosu," asian,fusion",4157357303, reservations,94115,1552 fillmore street,mosu," american (new),asian fusion",4157357303,"reservations, creditcard, waiterservice",94115,1552 fillmore street,1,,mosu,mosu,1552 fillmore street,1552 fillmore street,TRUE,TRUE,TRUE,,
1135,1789,1072,waystone,na,21730,na,94102,"992 market street,market at golden gate",waystone," salad,sandwiches,wine bars",6284443323,"takeout, creditcard, bikeparking, goodforgroups, outdoorseating",94102,992 market street,1,,waystone,waystone,"992 market street,market at golden gate",992 market street,FALSE,TRUE,FALSE,TRUE,
1136,1789,2879,waystone,na,41716,na,94102,"992 market street,market at golden gate",waystone," salad,sandwiches,wine bars",6284443323,"takeout, creditcard, bikeparking, goodforgroups, outdoorseating",94102,992 market street,1,,waystone,waystone,"992 market street,market at golden gate",992 market street,FALSE,TRUE,FALSE,TRUE,
1137,1790,404,el taco loco 2, mexican,4152827018,na,94110,3274 24th street,el taco loco the original, mexican,4152827018,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, hastv",94110,3274 24th street,1,,el taco loco 2,el taco loco the original,3274 24th street,3274 24th street,TRUE,FALSE,TRUE,,
1180,1799,1268,tekka japanese restaurant," japanese,sushi",4152218455,na,94118,537 balboa street,tekka japanese restaurant," japanese,sushi bars",214060,"hastv, waiterservice",94118,537 balboa street,1,,tekka japanese restaurant,tekka japanese restaurant,537 balboa street,537 balboa street,TRUE,TRUE,FALSE,,
1181,18,1242,nopa," american,gluten free options",4158648643," reservations, waitstaff, wheelchair accessible, serves alcohol, full bar, seating",94108,560 divisidero street,nopa," american (new),modern european",4158648643,"reservations, creditcard, bikeparking, goodforgroups, waiterservice",94117,560 divisadero street,1,,nopa,nopa,560 divisidero street,560 divisadero street,FALSE,TRUE,TRUE,,
1188,180,1309,ruth's chris steak house," american,steakhouse",4156730557," reservations, private dining, seating, waitstaff, valet parking, wheelchair accessible, serves alcohol, full bar",94109,1601 van ness avenue,ruthâ€°Ã›Â¡ÃŒÃùÃ¥Â»s chris steak house," steakhouses,wine bars",4156730557,"reservations, takeout, creditcard, goodforgroups, waiterservice",94109,1601 van ness avenue,1,,ruth's chris steak house,ruthâ€°Ã›Â¡ÃŒÃùÃ¥Â»s chris steak house,1601 van ness avenue,1601 van ness avenue,TRUE,FALSE,TRUE,,
1224,1805,482,edinburgh castle,na,4158854074,na,94109,950 geary street,edinburgh castle pub, pubs,4158854074,"creditcard, goodforgroups, hastv",94109,950 geary street,1,,edinburgh castle,edinburgh castle pub,950 geary street,950 geary street,TRUE,FALSE,TRUE,,
1225,1806,360,ilana,na,4153872313,na,94121,2314 clement street,ilanaâ€°Ã›Â¡ÃŒÃùÃ¥Â»s coffee," cafes,bakeries,coffee & tea",4153872313,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating",94121,2314 clement street,1,,ilana,ilanaâ€°Ã›Â¡ÃŒÃùÃ¥Â»s coffee,2314 clement street,2314 clement street,TRUE,FALSE,TRUE,,
1226,1809,690,mucky duck,na,4156614340,na,94122,1315 9th avenue,mucky duck, bars,4156614340,"creditcard, bikeparking, goodforgroups, hastv",94122,1315 9th avenue,1,,mucky duck,mucky duck,1315 9th avenue,1315 9th avenue,TRUE,TRUE,TRUE,,
1235,1817,91,frena bakery,na,6284443666," delivery, takeout, seating, wheelchair accessible",94103,132 6th street,frena," bakeries,kosher,donuts",6284443666,"takeout, creditcard, applepay, bikeparking, goodforkids, caters",94103,132 6th street,1,,frena bakery,frena,132 6th street,132 6th street,TRUE,FALSE,TRUE,,
1236,1818,660,el tonayense,na,4152821103,na,94124,2560 marin street,el tonayense," mexican,food trucks",4155590404,"takeout, creditcard, applepay, goodforkids, goodforgroups, caters",94110,na,1,,el tonayense,el tonayense,2560 marin street,na,FALSE,TRUE,FALSE,FALSE,
1238,182,797,caffe trieste, cafe,4159822605," takeout, seating, wheelchair accessible",94133,609 vallejo street,caffe trieste," coffee & tea,recording & rehearsal studios",4153926739,"takeout, bikeparking, outdoorseating",94133,609 vallejo street,1,,caffe trieste,caffe trieste,609 vallejo street,609 vallejo street,TRUE,TRUE,FALSE,,
1239,1820,1143,pampanguena cuisine,na,4155868899,na,94112,4441 mission street i jj,pampanguena cuisine," filipino,seafood,asian fusion",4155868899,"reservations, takeout, bikeparking, goodforkids, goodforgroups, hastv, waiterservice, caters",94112,4441 mission street,1,,pampanguena cuisine,pampanguena cuisine,4441 mission street i jj,4441 mission street,FALSE,TRUE,TRUE,,
1242,1826,892,elsy's restaurant,na,4156420104,na,94110,2893 mission street,elsyâ€°Ã›Â¡ÃŒÃùÃ¥Â»s restaurant, salvadoran,4156420104,"takeout, creditcard, goodforkids, goodforgroups",94110,2893 mission street,1,,elsy's restaurant,elsyâ€°Ã›Â¡ÃŒÃùÃ¥Â»s restaurant,2893 mission street,2893 mission street,TRUE,FALSE,TRUE,,
1244,1827,329,michaelis food store,na,416111,na,94109,901 north point street,michaelis food store," grocery,delis",4156739708,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, hastv, caters",94109,901 n point street,1,,michaelis food store,michaelis food store,901 north point street,901 n point street,FALSE,TRUE,FALSE,TRUE,
1262,183,2260,big 4, american,4157711140," takeout, seating, wheelchair accessible, full bar, reservations, waitstaff, street parking, serves alcohol, accepts american express, accepts mastercard, accepts visa, accepts discover, private dining, validated parking, highchairs available, free wifi",94108,1075 california street scarlet huntington hotel,the big 4," lounges,american (new),breakfast & brunch",4157711140,"reservations, creditcard, bikeparking, goodforgroups, waiterservice",94108,1075 california street,1,,big 4,the big 4,1075 california street scarlet huntington hotel,1075 california street,FALSE,FALSE,TRUE,,
1263,1830,262,mission bar,na,4156472300,na,94110,2695 mission street,mission bar," dive bars,pubs",4156472300,"bikeparking, goodforgroups, hastv",94110,2695 mission street,1,,mission bar,mission bar,2695 mission street,2695 mission street,TRUE,TRUE,TRUE,,
1270,1833,587,el tepa taqueria,na,4152558372,na,94110,2198 folsom street,el tepa taqueria, mexican,4152558372,"takeout, creditcard, goodforkids, goodforgroups, hastv",94110,2198 folsom street,1,,el tepa taqueria,el tepa taqueria,2198 folsom street,2198 folsom street,TRUE,TRUE,TRUE,,
1271,1835,1349,uma casa," european,portuguese",4158292264,na,94131,1550 church street,uma casa, portuguese,4158292264,"reservations, takeout, creditcard, goodforkids, goodforgroups, hastv, waiterservice",94131,1550 church street,1,,uma casa,uma casa,1550 church street,1550 church street,TRUE,TRUE,TRUE,,
1273,1836,486,fayala," mexican,mediterranean",4157570444,na,94105,"215 fremont street suite 2b, sf",fayala," mediterranean,mexican,french",4157570444,"delivery, takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating, hastv, caters",94105,215 fremont street,1,,fayala,fayala,"215 fremont street suite 2b, sf",215 fremont street,FALSE,TRUE,TRUE,,
1279,184,469,hot spud," american,fast food,gluten free options",4153991065," delivery, serves alcohol, takeout, seating, wheelchair accessible, wine and beer, highchairs available",94133,2640 mason street,hot spud," gluten-free,fast food",4153991065,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, caters",94133,2640 mason street,1,,hot spud,hot spud,2640 mason street,2640 mason street,TRUE,TRUE,TRUE,,
1280,1840,1270,ichido,na,263598,na,94103,"687 minna street,b/t tennessee street & minnesota street",ichido," seafood,japanese,asian fusion",426247,"reservations, creditcard, bikeparking, goodforgroups, caters",94107,687 minna street,1,,ichido,ichido,"687 minna street,b/t tennessee street & minnesota street",687 minna street,FALSE,TRUE,FALSE,FALSE,
1281,1846,1362,maybeck's,na,4154008500,na,94123,3213 scott street,maybeckâ€°Ã›Â¡ÃŒÃùÃ¥Â»s," american (new),italian,cocktail bars",4154008500,"reservations, creditcard, bikeparking, goodforgroups, outdoorseating, hastv, waiterservice",94123,3213 scott street,1,,maybeck's,maybeckâ€°Ã›Â¡ÃŒÃùÃ¥Â»s,3213 scott street,3213 scott street,TRUE,FALSE,TRUE,,
1283,1847,1323,canyon market,na,4155869999,na,94131,2815 diamond street,canyon market," grocery,sandwiches",4155869999,"takeout, creditcard, bikeparking, goodforkids, outdoorseating",94131,2815 diamond street,1,,canyon market,canyon market,2815 diamond street,2815 diamond street,TRUE,TRUE,TRUE,,
1284,1848,1090,indian paradox,na,4156587550,na,94117,258 divisadero street,indian paradox," wine bars,indian",4155935386,"takeout, creditcard, waiterservice",94117,258 divisadero street,1,,indian paradox,indian paradox,258 divisadero street,258 divisadero street,TRUE,TRUE,FALSE,,
1286,1849,640,phillies,na,4153349606,na,94112,932 geneva avenue,phillies," sandwiches,cheesesteaks",4153349606,"takeout, creditcard, applepay, bikeparking, goodforkids, goodforgroups, hastv, caters",94112,932 geneva avenue,1,,phillies,phillies,932 geneva avenue,932 geneva avenue,TRUE,TRUE,TRUE,,
1287,185,2237,acquerello," contemporary,italian",4155675432," seating, waitstaff, accepts american express, accepts mastercard, accepts visa, reservations, private dining, wheelchair accessible, serves alcohol",94109,1722 sacramento street,acquerello, italian,4155675432,"reservations, creditcard, waiterservice",94109,1722 sacramento street,1,,acquerello,acquerello,1722 sacramento street,1722 sacramento street,TRUE,TRUE,TRUE,,
1288,1850,649,murio's trophy room,na,4157522971,na,94117,1811 haight street,murioâ€°Ã›Â¡ÃŒÃùÃ¥Â»s trophy room," dive bars,lounges",4157522971,"creditcard, bikeparking, goodforgroups, hastv",94117,1811 haight street,1,,murio's trophy room,murioâ€°Ã›Â¡ÃŒÃùÃ¥Â»s trophy room,1811 haight street,1811 haight street,TRUE,FALSE,TRUE,,
1289,1851,632,yonkers cafe,na,4153794459,na,94122,"3815 noriega street,b/t 45th avenue & 46th avenue outer sunseta street",yonkers cafe," cafes,wine bars",4153794459,"takeout, creditcard, goodforkids, hastv, caters",94122,3815 noriega street,1,,yonkers cafe,yonkers cafe,"3815 noriega street,b/t 45th avenue & 46th avenue outer sunseta street",3815 noriega street,FALSE,TRUE,TRUE,,
1292,1856,237,la oaxaquena,na,4156215446,na,94110,2128 mission street,la oaxaqueÃŒÃ_Ã¥Â±a," mexican,desserts,seafood",4156215446,"takeout, creditcard, goodforkids, waiterservice",94110,2128 mission street,1,,la oaxaquena,la oaxaqueÃŒÃ_Ã¥Â±a,2128 mission street,2128 mission street,TRUE,FALSE,TRUE,,
1294,1858,979,mission picnic,na,4157353080,na,94110,3275 22nd street,mission picnic," sandwiches,salad",4157353080,"delivery, takeout, creditcard, applepay, bikeparking, goodforkids, caters",94110,3275 22nd street,1,,mission picnic,mission picnic,3275 22nd street,3275 22nd street,TRUE,TRUE,TRUE,,
1296,1864,481,mama art cafe,na,4155868453,na,94112,4754 mission street,mamÃŒÃ_ÃŒÂÅ art cafe," art galleries,cafes",4155868453,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating",94112,4754 mission street,1,,mama art cafe,mamÃŒÃ_ÃŒÂÅ art cafe,4754 mission street,4754 mission street,TRUE,FALSE,TRUE,,
1298,1868,1022,montella pizzeria," italian,pizza",4156421160,na,94110,3161 24th street,montella pizzeria," pizza,beer bar,salad",4156421160,"reservations, delivery, takeout, creditcard, goodforkids, goodforgroups, hastv, waiterservice, caters",94110,3161 24th street,1,,montella pizzeria,montella pizzeria,3161 24th street,3161 24th street,TRUE,TRUE,TRUE,,
1299,1869,180,liquor express & deli,na,4153799409,na,94118,4715 geary boulevard,liquor express &amp; pupuseria," salvadoran,beer, wine & spirits,delis",4156663534,"takeout, creditcard, bikeparking, goodforkids, goodforgroups",94118,4715 geary boulevard,1,,liquor express & deli,liquor express &amp; pupuseria,4715 geary boulevard,4715 geary boulevard,TRUE,FALSE,FALSE,,
1300,187,604,caffe greco," italian,cafe",4153976261," takeout, outdoor seating, seating, wheelchair accessible",94133,423 columbus avenue,caffe greco," coffee & tea,desserts,sandwiches",4153976261,"takeout, bikeparking, goodforkids, goodforgroups, outdoorseating",94133,423 columbus avenue,1,,caffe greco,caffe greco,423 columbus avenue,423 columbus avenue,TRUE,TRUE,TRUE,,
1301,1870,456,charlie's cafe,na,4156415051,na,94110,3202 folsom street,charlieâ€°Ã›Â¡ÃŒÃùÃ¥Â»s deli cafe," delis,sandwiches",4156415051,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating, caters",94117,3202 folsom street,1,,charlie's cafe,charlieâ€°Ã›Â¡ÃŒÃùÃ¥Â»s deli cafe,3202 folsom street,3202 folsom street,TRUE,FALSE,TRUE,,
1303,1876,549,the art bistro,na,4153797119,na,94121,6900 geary boulevard,the art bistro," coffee & tea,sandwiches,bagels",4153797119,"takeout, goodforkids",94121,6900 geary boulevard,1,,the art bistro,the art bistro,6900 geary boulevard,6900 geary boulevard,TRUE,TRUE,TRUE,,
1304,1877,450,el norteno tacos, mexican,4157561220,na,94103,harriet street & bryant street,el norteno taco truck," mexican,food trucks",4157561220,"takeout, creditcard, goodforkids, goodforgroups, caters",94103,801 bryant street,1,,el norteno tacos,el norteno taco truck,harriet street & bryant street,801 bryant street,FALSE,FALSE,TRUE,,
1307,1884,564,gang way,na,4157766828,na,94109,841 larkin street,gangway, gay bars,4157766828,"creditcard, goodforgroups, hastv",94109,841 larkin street,1,,gang way,gangway,841 larkin street,841 larkin street,TRUE,FALSE,TRUE,,
