_id,ltable_id,rtable_id,ltable_title,ltable_cuisine,ltable_phone,ltable_feature,ltable_zipcode,ltable_street_addr,rtable_title,rtable_cuisine,rtable_phone,rtable_feature,rtable_zipcode,rtable_street_addr,gold
891,1608,2558,whole foods market potrero hill, american,4155521155," takeout, buffet",94107,450 rhode island street,dj mehler," kitchen & bath,home decor",4158640850,creditcard,94103,165 rhode island street,0
892,1608,2823,whole foods market potrero hill, american,4155521155," takeout, buffet",94107,450 rhode island street,coup d‰Û¡ÌÝå»etat, antiques,4152419300,"creditcard, bikeparking",94103,111 rhode island street,0
893,1608,672,whole foods market potrero hill, american,4155521155," takeout, buffet",94107,450 rhode island street,dos piÌÎå±as, mexican,4152528220,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating, hastv, caters",94103,251 rhode island street,0
894,161,1279,bourbon and branch,,4153461735," reservations, seating, waitstaff, serves alcohol, full bar",94102,"501 jones street look for the unmarked ""anti saloon league"" door.",bourbon &amp; branch," cocktail bars,venues & event spaces,speakeasies",4153461735,"reservations, creditcard, goodforgroups",94102,501 jones street,0
895,1611,741,cafe xo, cafe,4158263535, seating,94131,1799 church street,cafe xo," coffee & tea,sandwiches",4158263535,"takeout, creditcard, bikeparking, goodforkids, outdoorseating, hastv",94131,1799 church street,0
896,1613,1029,mazza luna," lebanese,mediterranean,middle eastern,vegetarian friendly",4158292730," seating, waitstaff, reservations",94109,810 van ness avenue,limÌÎ_n rotisserie," latin american,peruvian,tapas/small plates",4158212134,"reservations, takeout, creditcard, bikeparking, goodforgroups, hastv, waiterservice, caters",94110,1001 s van ness avenue,0
897,1613,1049,mazza luna," lebanese,mediterranean,middle eastern,vegetarian friendly",4158292730," seating, waitstaff, reservations",94109,810 van ness avenue,san jalisco, mexican,4156488383,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, hastv, waiterservice, caters",94110,901 s van ness avenue,0
898,1613,1095,mazza luna," lebanese,mediterranean,middle eastern,vegetarian friendly",4158292730," seating, waitstaff, reservations",94109,810 van ness avenue,corridor cafe," coffee & tea,sandwiches,breakfast & brunch",4154004979,"takeout, creditcard, applepay, bikeparking, goodforkids, outdoorseating, caters",94102,100 van ness avenue,0
899,1613,1198,mazza luna," lebanese,mediterranean,middle eastern,vegetarian friendly",4158292730," seating, waitstaff, reservations",94109,810 van ness avenue,helmand palace," afghan,salad,soup",4153450072,"reservations, delivery, takeout, creditcard, bikeparking, goodforkids, goodforgroups, waiterservice, caters",94109,2424 van ness avenue,0
900,1613,1208,mazza luna," lebanese,mediterranean,middle eastern,vegetarian friendly",4158292730," seating, waitstaff, reservations",94109,810 van ness avenue,ho‰Û¡ÌÝå»s bootleg tavern," american (new),sports bars",4158727773,"reservations, takeout, creditcard, bikeparking, goodforgroups, hastv, waiterservice",94109,2360 van ness avenue,0
901,1613,1261,mazza luna," lebanese,mediterranean,middle eastern,vegetarian friendly",4158292730," seating, waitstaff, reservations",94109,810 van ness avenue,house of prime rib," american (traditional),steakhouses",4158854605,"reservations, creditcard, goodforkids, goodforgroups, waiterservice",94109,1906 van ness avenue,0
902,1613,1309,mazza luna," lebanese,mediterranean,middle eastern,vegetarian friendly",4158292730," seating, waitstaff, reservations",94109,810 van ness avenue,ruth‰Û¡ÌÝå»s chris steak house," steakhouses,wine bars",4156730557,"reservations, takeout, creditcard, goodforgroups, waiterservice",94109,1601 van ness avenue,0
903,1613,1365,mazza luna," lebanese,mediterranean,middle eastern,vegetarian friendly",4158292730," seating, waitstaff, reservations",94109,810 van ness avenue,dainese d-store," motorcycle gear,ski & snowboard shops",4156265478,"creditcard, applepay, bikeparking",94103,131 s van ness avenue,0
904,1613,1368,mazza luna," lebanese,mediterranean,middle eastern,vegetarian friendly",4158292730," seating, waitstaff, reservations",94109,810 van ness avenue,music exchange, musical instruments & teachers,4155520445,creditcard,94102,700 van ness avenue,0
905,1613,1442,mazza luna," lebanese,mediterranean,middle eastern,vegetarian friendly",4158292730," seating, waitstaff, reservations",94109,810 van ness avenue,davies symphony hall," performing arts,music venues,venues & event spaces",4156216600,"creditcard, bikeparking, goodforkids, goodforgroups",94102,201 van ness avenue,0
906,1613,1446,mazza luna," lebanese,mediterranean,middle eastern,vegetarian friendly",4158292730," seating, waitstaff, reservations",94109,810 van ness avenue,matterhorn restaurant," fondue,german",4158856116,"reservations, creditcard, goodforkids, goodforgroups, waiterservice",94109,2323 van ness avenue,0
907,1613,1456,mazza luna," lebanese,mediterranean,middle eastern,vegetarian friendly",4158292730," seating, waitstaff, reservations",94109,810 van ness avenue,san francisco symphony," performing arts,music venues",4158646000,"creditcard, bikeparking, goodforkids, goodforgroups",94102,201 van ness avenue,0
908,1613,17,mazza luna," lebanese,mediterranean,middle eastern,vegetarian friendly",4158292730," seating, waitstaff, reservations",94109,810 van ness avenue,philz coffee, coffee & tea,4152927660,"takeout, creditcard, applepay, bikeparking",94102,748 van ness avenue,0
909,1613,1717,mazza luna," lebanese,mediterranean,middle eastern,vegetarian friendly",4158292730," seating, waitstaff, reservations",94109,810 van ness avenue,"alyson mititieri, le"," medical spas,hair removal,skin care",4153799015,"creditcard, bikeparking",94102,77 van ness avenue,0
910,1613,1723,mazza luna," lebanese,mediterranean,middle eastern,vegetarian friendly",4158292730," seating, waitstaff, reservations",94109,810 van ness avenue,beaux gateaux wedding cakes," bakeries,desserts",4157543043,"delivery, creditcard, bikeparking",94109,2100 van ness avenue,0
911,1613,1756,mazza luna," lebanese,mediterranean,middle eastern,vegetarian friendly",4158292730," seating, waitstaff, reservations",94109,810 van ness avenue,"edward p miranda, md facs"," cosmetic surgeons,medical spas",4153799015,"creditcard, bikeparking",94102,77 van ness avenue,0
912,1613,1779,mazza luna," lebanese,mediterranean,middle eastern,vegetarian friendly",4158292730," seating, waitstaff, reservations",94109,810 van ness avenue,pacific plastic surgery group," cosmetic surgeons,skin care",4153799015,"creditcard, bikeparking",94102,77 van ness avenue,0
913,1613,178,mazza luna," lebanese,mediterranean,middle eastern,vegetarian friendly",4158292730," seating, waitstaff, reservations",94109,810 van ness avenue,bender‰Û¡ÌÝå»s bar and grill," dive bars,american (traditional)",4158241800,"reservations, bikeparking, goodforgroups, outdoorseating, hastv",94110,806 s van ness avenue,0
914,1613,1796,mazza luna," lebanese,mediterranean,middle eastern,vegetarian friendly",4158292730," seating, waitstaff, reservations",94109,810 van ness avenue,cafÌÎå© at the opera," cafes,american (traditional),sandwiches",4158618150,"reservations, creditcard, goodforgroups, waiterservice, caters",94102,301 van ness avenue,0
915,1613,202,mazza luna," lebanese,mediterranean,middle eastern,vegetarian friendly",4158292730," seating, waitstaff, reservations",94109,810 van ness avenue,flying pig bistro pub," sandwiches,pubs,sports bars",4159341234,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating, hastv, caters",94103,433 s van ness avenue,0
916,1613,2249,mazza luna," lebanese,mediterranean,middle eastern,vegetarian friendly",4158292730," seating, waitstaff, reservations",94109,810 van ness avenue,hinata," sushi bars,japanese",4158298291,"reservations, creditcard, waiterservice",94109,810 van ness avenue,0
917,1613,2252,mazza luna," lebanese,mediterranean,middle eastern,vegetarian friendly",4158292730," seating, waitstaff, reservations",94109,810 van ness avenue,harris‰Û¡ÌÝå» restaurant, steakhouses,4156731888,"reservations, creditcard, goodforgroups, waiterservice",94109,2100 van ness avenue,0
918,1613,2279,mazza luna," lebanese,mediterranean,middle eastern,vegetarian friendly",4158292730," seating, waitstaff, reservations",94109,810 van ness avenue,"larry fan, md | 77 plastic surgery"," cosmetic surgeons,medical spas,skin care",4156557546,"creditcard, bikeparking",94102,77 van ness avenue,0
919,1613,2424,mazza luna," lebanese,mediterranean,middle eastern,vegetarian friendly",4158292730," seating, waitstaff, reservations",94109,810 van ness avenue,guitar center lessons, musical instruments & teachers,4154090350,creditcard,94109,1645 van ness avenue,0
920,1613,2427,mazza luna," lebanese,mediterranean,middle eastern,vegetarian friendly",4158292730," seating, waitstaff, reservations",94109,810 van ness avenue,blinks+brows - san francisco," eyelash service,eyebrow services,permanent makeup",4158451898,"creditcard, bikeparking",94109,1901 van ness avenue,0
921,1613,2464,mazza luna," lebanese,mediterranean,middle eastern,vegetarian friendly",4158292730," seating, waitstaff, reservations",94109,810 van ness avenue,"jesse maschmeyer violins, llc"," musical instruments & teachers,musical instrument services",4158715013,"creditcard, bikeparking",94102,512 van ness avenue,0
922,1613,2684,mazza luna," lebanese,mediterranean,middle eastern,vegetarian friendly",4158292730," seating, waitstaff, reservations",94109,810 van ness avenue,trip tel, mobile phones,4154743330,,94109,1525 van ness avenue,0
923,1613,2724,mazza luna," lebanese,mediterranean,middle eastern,vegetarian friendly",4158292730," seating, waitstaff, reservations",94109,810 van ness avenue,corridor cafe," coffee & tea,sandwiches,breakfast & brunch",4154004979,"takeout, creditcard, applepay, bikeparking, goodforkids, outdoorseating, caters",94102,100 van ness avenue,0
924,1613,2939,mazza luna," lebanese,mediterranean,middle eastern,vegetarian friendly",4158292730," seating, waitstaff, reservations",94109,810 van ness avenue,dainese d-store," motorcycle gear,ski & snowboard shops",4156265478,"creditcard, applepay, bikeparking",94103,131 s van ness avenue,0
925,1613,2942,mazza luna," lebanese,mediterranean,middle eastern,vegetarian friendly",4158292730," seating, waitstaff, reservations",94109,810 van ness avenue,music exchange, musical instruments & teachers,4155520445,creditcard,94102,700 van ness avenue,0
926,1613,2961,mazza luna," lebanese,mediterranean,middle eastern,vegetarian friendly",4158292730," seating, waitstaff, reservations",94109,810 van ness avenue,san jalisco, mexican,4156488383,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, hastv, waiterservice, caters",94110,901 s van ness avenue,0
927,1613,386,mazza luna," lebanese,mediterranean,middle eastern,vegetarian friendly",4158292730," seating, waitstaff, reservations",94109,810 van ness avenue,phone booth, dive bars,4156484683,"goodforgroups, hastv",94110,1398 s van ness avenue,0
928,1613,492,mazza luna," lebanese,mediterranean,middle eastern,vegetarian friendly",4158292730," seating, waitstaff, reservations",94109,810 van ness avenue,the little spot cafe," coffee & tea,bagels,sandwiches",4155501800,"takeout, creditcard, bikeparking, goodforkids, outdoorseating, waiterservice",94110,1199 s van ness avenue,0
929,1613,574,mazza luna," lebanese,mediterranean,middle eastern,vegetarian friendly",4158292730," seating, waitstaff, reservations",94109,810 van ness avenue,stoner‰Û¡ÌÝå»s, delis,4159137753,"takeout, creditcard, bikeparking, goodforkids, goodforgroups",94102,752 van ness avenue,0
930,1613,585,mazza luna," lebanese,mediterranean,middle eastern,vegetarian friendly",4158292730," seating, waitstaff, reservations",94109,810 van ness avenue,whiz burgers drive-in, burgers,4158245888,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating",94110,700 s van ness avenue,0
931,1613,637,mazza luna," lebanese,mediterranean,middle eastern,vegetarian friendly",4158292730," seating, waitstaff, reservations",94109,810 van ness avenue,my corner cafe, american (traditional),4155502382,"takeout, creditcard, bikeparking, goodforkids, goodforgroups",94110,1500 s van ness avenue,0
932,1613,754,mazza luna," lebanese,mediterranean,middle eastern,vegetarian friendly",4158292730," seating, waitstaff, reservations",94109,810 van ness avenue,kenny‰Û¡ÌÝå»s restaurant," diners,salad,breakfast & brunch",4156218902,"takeout, goodforkids, goodforgroups, hastv, waiterservice",94110,518 s van ness avenue,0
933,1613,887,mazza luna," lebanese,mediterranean,middle eastern,vegetarian friendly",4158292730," seating, waitstaff, reservations",94109,810 van ness avenue,counter offer," american (traditional),pubs",4158241800,"takeout, creditcard, bikeparking, goodforgroups, outdoorseating, hastv",94110,800 s van ness avenue,0
934,1613,966,mazza luna," lebanese,mediterranean,middle eastern,vegetarian friendly",4158292730," seating, waitstaff, reservations",94109,810 van ness avenue,urban putt," mini golf,american (new),bars",4153411080,"reservations, creditcard, bikeparking, goodforkids, goodforgroups, hastv, waiterservice",94110,1096 s van ness avenue,0
935,1613,989,mazza luna," lebanese,mediterranean,middle eastern,vegetarian friendly",4158292730," seating, waitstaff, reservations",94109,810 van ness avenue,walzwerk, german,4155517181,"reservations, takeout, creditcard, bikeparking, goodforgroups, waiterservice",94103,381 s van ness avenue,0
936,1613,998,mazza luna," lebanese,mediterranean,middle eastern,vegetarian friendly",4158292730," seating, waitstaff, reservations",94109,810 van ness avenue,august 1 five," indian,cocktail bars,salad",4157715900,"reservations, takeout, creditcard, goodforkids, goodforgroups, waiterservice, caters",94102,524 van ness avenue,0
