id,title,yelpPage,categories,price,rating,mon,tue,wed,thu,fri,sat,sun,addr,phone,takeout,creditCard,applePay,parking,bikeParking,outdoorSeating,wifi,caters,reservations,delivery,goodFor,goodForKids,goodForGroups,attire,ambience,noiseLevel,alcohol,hasTV,waiterService,driveThrough
512,Taboun,https://www.yelp.com/ /biz/taboun-san-francisco,Middle Eastern,Under $10,4.0 star rating,11:00 am-9:30 pm,11:00 am-9:30 pm,11:00 am-9:30 pm,11:00 am-9:30 pm,11:00 am-9:30 pm,11:00 am-9:30 pm,Closed,"203 Parnassus AveSan Francisco, CA 94117",(415) 566-9696,Yes,Yes,No,Street,Yes,Yes,No,Yes,No,No,Lunch,Yes,Yes,Casual,Casual,Quiet,Beer & Wine Only,No,No,
513,Blue Bottle Coffee,https://www.yelp.com/ /biz/blue-bottle-coffee-san-francisco-10,Coffee & Tea,Inexpensive,4.0 star rating,7:00 am-7:00 pm,7:00 am-7:00 pm,7:00 am-7:00 pm,7:00 am-7:00 pm,7:00 am-7:00 pm,7:00 am-7:00 pm,7:00 am-6:00 pm,"1 Ferry BldgSan Francisco, CA 94111",(510) 653-3394,Yes,Yes,Yes,,Yes,No,No,No,,,,,,,,,,,,
514,Boudin Bakery,https://www.yelp.com/ /biz/boudin-bakery-san-francisco-6,"Bakeries,Delis",Under $10,4.0 star rating,6:00 am-6:30 pm,6:00 am-6:30 pm,6:00 am-6:30 pm,6:00 am-6:30 pm,6:00 am-6:30 pm,6:00 am-5:30 pm,7:00 am-5:00 pm,"399 10th AveSan Francisco, CA 94118",(415) 221-1210,Yes,Yes,No,Street,No,Yes,No,Yes,No,No,Lunch,Yes,No,Casual,Casual,Average,No,No,No,
515,Hawaiian Drive Inn,https://www.yelp.com/ /biz/hawaiian-drive-inn-san-francisco-3,Hawaiian,Under $10,4.0 star rating,10:30 am-9:00 pm,10:30 am-9:00 pm,10:30 am-9:00 pm,10:30 am-9:00 pm,10:30 am-9:00 pm,10:30 am-9:00 pm,10:30 am-9:00 pm,"4827 Mission StSan Francisco, CA 94112",(415) 586-9382,Yes,No,No,Street,Yes,No,No,Yes,No,No,"Lunch, Dinner",Yes,No,Casual,Casual,Average,No,No,No,
516,Duboce Park Cafe,https://www.yelp.com/ /biz/duboce-park-cafe-san-francisco,"Coffee & Tea,Sandwiches,Breakfast & Brunch",Under $10,3.5 star rating,7:00 am-8:30 pm,7:00 am-8:30 pm,7:00 am-8:30 pm,7:00 am-8:30 pm,7:00 am-8:30 pm,7:00 am-8:30 pm,8:00 am-8:00 pm,"2 Sanchez StSan Francisco, CA 94114",(415) 621-1108,Yes,Yes,No,Street,Yes,Yes,Free,No,No,No,"Breakfast, Brunch, Lunch",Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,No,
517,Le Petitt’s Kitchen,https://www.yelp.com/ /biz/le-petitts-kitchen-san-francisco-2,Sandwiches,Under $10,4.0 star rating,9:00 am-3:30 pm,9:00 am-3:30 pm,9:00 am-3:30 pm,9:00 am-3:30 pm,9:00 am-3:30 pm,Closed,Closed,"265 Golden Gate AveSan Francisco, CA 94102",(415) 355-9404,Yes,Yes,,Street,No,No,No,Yes,No,No,Lunch,Yes,No,Casual,Casual,Average,No,No,No,
518,The Morning Fix,https://www.yelp.com/ /biz/the-morning-fix-san-francisco,"Cafes,Salad,Breakfast & Brunch",Under $10,4.0 star rating,6:30 am-6:00 pm,6:30 am-6:00 pm,6:30 am-6:00 pm,6:30 am-6:00 pm,6:30 am-6:00 pm,7:00 am-5:00 pm,7:00 am-5:00 pm,"1008 Bush StSan Francisco, CA 94109",,Yes,Yes,No,Street,Yes,Yes,Free,No,No,No,Breakfast,Yes,No,Casual,Casual,Quiet,No,No,No,
519,Papalote Mexican Grill,https://www.yelp.com/ /biz/papalote-mexican-grill-san-francisco-2,Mexican,Under $10,3.5 star rating,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-9:00 pm,"1777 Fulton StSan Francisco, CA 94117",(415) 776-0106,Yes,Yes,No,Street,Yes,No,No,Yes,No,No,"Lunch, Dinner",Yes,No,Casual,Casual,Average,Beer & Wine Only,Yes,No,
520,Onigilly,https://www.yelp.com/ /biz/onigilly-san-francisco-13,"Japanese,Fast Food",Under $10,4.0 star rating,11:00 am-4:00 pm,11:00 am-4:00 pm,11:00 am-4:00 pm,11:00 am-4:00 pm,11:00 am-4:00 pm,Closed,Closed,"343 Kearny StSan Francisco, CA 94108",(415) 671-4706,Yes,Yes,No,Street,Yes,No,No,Yes,No,No,Lunch,Yes,No,Casual,Casual,Average,No,No,No,No
521,Woods Polk Station,https://www.yelp.com/ /biz/woods-polk-station-san-francisco,"Breweries,Beer Bar",Inexpensive,4.5 star rating,5:00 pm-10:00 pm,5:00 pm-10:00 pm,5:00 pm-10:00 pm,5:00 pm-12:00 am,3:00 pm-1:00 am,12:00 pm-1:00 am,12:00 pm-10:00 pm,"2255 Polk StSan Francisco, CA 94109",(415) 483-5530,Yes,Yes,,Street,Yes,No,,,No,,,,No,,Trendy,Average,Beer & Wine Only,No,,
522,Nick’s Crispy Tacos,https://www.yelp.com/ /biz/nicks-crispy-tacos-san-francisco-2,"Mexican,Lounges,Venues & Event Spaces",Under $10,4.0 star rating,11:30 am-10:00 pm,11:30 am-12:00 am,11:30 am-10:00 pm,11:30 am-10:00 pm,11:30 am-12:00 am,11:30 am-2:00 pm,11:30 am-10:00 pm,"1500 BroadwaySan Francisco, CA 94109",(415) 409-8226,Yes,No,No,Street,Yes,Yes,Free,Yes,Yes,Yes,"Lunch, Dinner",No,Yes,Casual,Casual,Average,Full Bar,Yes,No,
523,The Hearth,https://www.yelp.com/ /biz/the-hearth-san-francisco,Bars,Inexpensive,4.0 star rating,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,2:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,"4701 Geary BlvdSan Francisco, CA 94118",(415) 751-0200,,No,No,Street,Yes,No,,,No,,,,Yes,,Divey,Average,Full Bar,Yes,,
524,V Cafe,https://www.yelp.com/ /biz/v-cafe-san-francisco,"Cheesesteaks,Salad,Burgers",Under $10,4.0 star rating,11:00 am-9:30 pm,11:00 am-9:30 pm,11:00 am-9:30 pm,11:00 am-9:30 pm,11:00 am-2:00 am,12:00 pm-2:00 pm,Closed,"1525 Folsom StSan Francisco, CA 94103",(415) 863-3620,Yes,Yes,Yes,Street,Yes,No,No,No,No,Yes,Lunch,Yes,Yes,Casual,Casual,Average,No,Yes,No,No
525,Haus Coffee,https://www.yelp.com/ /biz/haus-coffee-san-francisco,Coffee & Tea,Inexpensive,3.5 star rating,7:00 am-9:00 pm,7:00 am-9:00 pm,7:00 am-9:00 pm,7:00 am-9:00 pm,7:00 am-9:00 pm,9:00 am-9:00 pm,9:00 am-9:00 pm,"3086 24th StSan Francisco, CA 94110",(415) 374-7353,Yes,Yes,Yes,Street,Yes,Yes,Free,,,,,,,,,,,,,
526,Uncle Benny’s,https://www.yelp.com/ /biz/uncle-bennys-san-francisco,"Donuts,Bagels,Coffee & Tea",Inexpensive,4.0 star rating,5:00 am-6:00 pm,5:00 am-5:00 pm,5:00 am-6:00 pm,5:00 am-6:00 pm,5:00 am-6:00 pm,5:00 am-6:00 pm,5:00 am-6:00 pm,"2049 Irving StSan Francisco, CA 94122",(415) 731-1323,Yes,Yes,No,Street,Yes,No,Free,,,,,,,,,,,,,
527,MunchBoxx,https://www.yelp.com/ /biz/munchboxx-san-francisco,"Vietnamese,Sandwiches,American (Traditional)",Under $10,4.0 star rating,10:00 am-4:00 pm,10:00 am-4:00 pm,10:00 am-4:00 pm,10:00 am-4:00 pm,10:00 am-4:00 pm,Closed,Closed,"643 Clay StSan Francisco, CA 94111",(415) 277-7208,Yes,Yes,No,Street,No,No,No,Yes,No,Yes,Lunch,Yes,No,Casual,Casual,Average,No,No,No,
528,Martha &amp; Bros Coffee Company,https://www.yelp.com/ /biz/martha-and-bros-coffee-company-san-francisco-7,Coffee & Tea,Inexpensive,4.0 star rating,6:00 am-7:00 pm,6:00 am-7:00 pm,6:00 am-7:00 pm,6:00 am-7:00 pm,6:00 am-7:00 pm,6:30 am-7:00 pm,6:30 am-7:00 pm,"1551 Church StSan Francisco, CA 94131",(415) 648-1166,Yes,Yes,Yes,Street,Yes,Yes,No,,,,,,,,,,,,,
529,The Boardroom,https://www.yelp.com/ /biz/the-boardroom-san-francisco,"Bars,American (Traditional)",Under $10,4.0 star rating,5:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,9:00 am-2:00 am,9:00 am-2:00 am,"1609 Powell StSan Francisco, CA 94133",(415) 982-8898,Yes,Yes,No,Street,Yes,No,Free,No,No,No,Brunch,No,Yes,Casual,Divey,Average,Full Bar,Yes,No,
530,Greenhouse Cafe,https://www.yelp.com/ /biz/greenhouse-cafe-san-francisco-2,"Coffee & Tea,Cafes,Tea Rooms",Under $10,4.0 star rating,7:00 am-6:00 pm,7:00 am-6:00 pm,7:00 am-6:00 pm,7:00 am-6:00 pm,7:00 am-6:00 pm,8:00 am-5:00 pm,8:00 am-5:00 pm,"329 W Portal AveSan Francisco, CA 94127",(415) 742-5545,Yes,Yes,No,Street,Yes,Yes,Free,No,No,No,"Breakfast, Brunch",Yes,Yes,Casual,Casual,Quiet,No,No,No,
531,Lone Star Saloon,https://www.yelp.com/ /biz/lone-star-saloon-san-francisco,Gay Bars,Inexpensive,4.0 star rating,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,2:00 pm-2:00 am,12:00 pm-2:00 am,12:00 pm-2:00 am,"1354 Harrison StSan Francisco, CA 94103",(415) 863-9999,,No,No,Street,Yes,Yes,,,No,,,,Yes,,Casual,Loud,Full Bar,Yes,,
532,Kusina Ni Tess,https://www.yelp.com/ /biz/kusina-ni-tess-san-francisco,"Filipino,Seafood",Under $10,4.0 star rating,7:00 am-8:00 pm,7:00 am-8:00 pm,7:00 am-8:00 pm,7:00 am-8:00 pm,7:00 am-8:00 pm,8:00 am-4:00 pm,Closed,"237 Ellis StSan Francisco, CA 94102",(415) 351-1169,Yes,Yes,No,Street,Yes,No,No,Yes,No,No,Lunch,Yes,No,Casual,Casual,Average,No,Yes,No,
533,The Bird,https://www.yelp.com/ /biz/the-bird-san-francisco-2,"Chicken Shop,Sandwiches",Under $10,4.0 star rating,10:30 am-8:00 pm,10:30 am-8:00 pm,10:30 am-8:00 pm,10:30 am-9:00 pm,10:30 am-9:00 pm,11:00 am-4:00 pm,Closed,"115 New Montgomery StSan Francisco, CA 94105",(415) 872-9825,Yes,Yes,No,Garage,Yes,No,No,No,No,No,Lunch,Yes,No,Casual,Casual,Average,Beer & Wine Only,No,No,
534,The Golden West,https://www.yelp.com/ /biz/the-golden-west-san-francisco,"Bakeries,Sandwiches,American (New)",Under $10,4.0 star rating,8:00 am-2:30 pm,8:00 am-2:30 pm,8:00 am-2:30 pm,8:00 am-2:30 pm,8:00 am-2:30 pm,Closed,Closed,"8 Trinity PlSan Francisco, CA 94104",(415) 216-6443,Yes,Yes,Yes,Street,Yes,No,No,Yes,No,No,Lunch,No,No,Casual,Casual,Average,No,No,No,
535,San Francisco Community Acupuncture,https://www.yelp.com/ /biz/san-francisco-community-acupuncture-san-francisco,"Acupuncture,Massage,Traditional Chinese Medicine",Inexpensive,5.0 star rating,9:00 am-8:00 pm,9:00 am-8:00 pm,9:00 am-8:00 pm,9:00 am-8:00 pm,9:00 am-5:30 pm,9:00 am-5:30 pm,9:00 am-5:30 pm,"220 Valencia StSan Francisco, CA 94103",(415) 675-8973,,Yes,No,Street,Yes,,,,,,,,,,,,,,,
536,New Village Cafe,https://www.yelp.com/ /biz/new-village-cafe-san-francisco,"Diners,Breakfast & Brunch,Burgers",Under $10,4.0 star rating,7:00 am-3:00 pm,7:00 am-3:00 pm,7:00 am-3:00 pm,7:00 am-3:00 pm,7:00 am-3:00 pm,7:00 am-3:00 pm,7:00 am-3:00 pm,"1426 Polk StSan Francisco, CA 94109",(415) 771-9598,Yes,Yes,No,Street,Yes,No,Free,Yes,No,No,"Breakfast, Brunch",Yes,Yes,Casual,Casual,Average,No,No,Yes,No
537,Martha &amp; Brothers Coffee,https://www.yelp.com/ /biz/martha-and-brothers-coffee-san-francisco,Coffee & Tea,Inexpensive,4.0 star rating,5:30 am-7:30 pm,5:30 am-7:30 pm,5:30 am-7:30 pm,5:30 am-7:30 pm,5:30 am-7:30 pm,5:30 am-7:30 pm,6:00 am-7:00 pm,"745 Cortland AveSan Francisco, CA 94110",(415) 642-7585,Yes,Yes,No,Street,Yes,Yes,Free,,,,,,,,,,,,,
538,Jim Georgie’s Donuts,https://www.yelp.com/ /biz/jim-georgies-donuts-san-francisco,"Donuts,American (Traditional)",Under $10,4.0 star rating,5:00 am-6:00 pm,5:00 am-6:00 pm,5:00 am-6:00 pm,5:00 am-6:00 pm,5:00 am-6:00 pm,6:00 am-4:00 pm,6:00 am-12:00 pm,"2462 San Bruno AveSan Francisco, CA 94134",(415) 468-3413,Yes,No,No,Street,Yes,No,No,No,No,No,"Breakfast, Lunch",Yes,Yes,Casual,Casual,Average,No,No,No,
539,Peet’s Coffee,https://www.yelp.com/ /biz/peets-coffee-san-francisco-13,Coffee & Tea,Inexpensive,4.0 star rating,6:00 am-7:00 pm,6:00 am-7:00 pm,6:00 am-7:00 pm,6:00 am-7:00 pm,6:00 am-7:00 pm,6:00 am-7:00 pm,7:00 am-7:00 pm,"601 Van NessSan Francisco, CA 94102",(415) 593-2661,Yes,Yes,Yes,Street,Yes,No,Free,,,,,,,,,,,,,
540,Yancy’s Saloon,https://www.yelp.com/ /biz/yancys-saloon-san-francisco,Sports Bars,Inexpensive,3.5 star rating,4:00 pm-2:00 am,2:00 pm-2:00 am,2:00 pm-2:00 am,2:00 pm-2:00 am,4:00 pm-2:00 am,12:00 pm-2:00 am,9:00 am-2:00 am12:00 pm-2:00 am,"734 Irving StSan Francisco, CA 94122",(415) 665-6551,,No,No,Street,Yes,No,,,No,,,,Yes,,Casual,Average,Full Bar,Yes,,
541,The Bitter End,https://www.yelp.com/ /biz/the-bitter-end-san-francisco,Pubs,Inexpensive,4.0 star rating,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,11:00 am-2:00 am,11:00 am-2:00 am,"441 Clement StSan Francisco, CA 94118",(415) 221-9538,,Yes,No,Street,Yes,No,,,No,,,,Yes,,Casual,Average,Full Bar,Yes,,
542,Shangri-La Vegetarian Restaurant,https://www.yelp.com/ /biz/shangri-la-vegetarian-restaurant-san-francisco,"Chinese,Vegetarian,Kosher",Under $10,4.0 star rating,11:30 am-8:45 pm,11:30 am-8:45 pm,11:30 am-8:45 pm,11:30 am-8:45 pm,11:30 am-8:45 pm,11:30 am-8:45 pm,11:30 am-8:45 pm,"2026 Irving StSan Francisco, CA 94122",(415) 731-2548,Yes,Yes,No,Street,Yes,No,Free,No,Yes,No,"Lunch, Dinner",Yes,Yes,Casual,Casual,Quiet,Beer & Wine Only,No,Yes,
543,Moby Dick,https://www.yelp.com/ /biz/moby-dick-san-francisco,Gay Bars,Inexpensive,3.5 star rating,12:00 pm-2:00 am,12:00 pm-2:00 am,12:00 pm-2:00 am,12:00 pm-2:00 am,12:00 pm-2:00 am,12:00 pm-2:00 am,12:00 pm-2:00 am,"4049 18th StSan Francisco, CA 94114",(415) 861-1199,,No,No,Street,No,No,,,No,,,,Yes,,Casual,Average,Full Bar,Yes,,
544,Blue Bottle Coffee Stand,https://www.yelp.com/ /biz/blue-bottle-coffee-stand-san-francisco,"Coffee & Tea,Food Stands",Under $10,4.0 star rating,Closed,7:30 am-2:00 pm,Closed,7:30 am-2:00 pm,Closed,9:00 am-2:00 pm,Closed,"1 Ferry BldgSan Francisco, CA 94105",,Yes,Yes,Yes,Street,Yes,No,No,No,No,No,Breakfast,No,No,Casual,Hipster,Average,No,No,No,
545,Asha Tea House,https://www.yelp.com/ /biz/asha-tea-house-san-francisco,"Coffee & Tea,Tea Rooms",Inexpensive,4.0 star rating,9:00 am-7:00 pm,9:00 am-7:00 pm,9:00 am-7:00 pm,9:00 am-7:00 pm,9:00 am-7:00 pm,11:00 am-6:30 pm,Closed,"17 Kearny StSan Francisco, CA 94108",(415) 549-3688,Yes,Yes,Yes,Street,Yes,No,Free,No,,,,,,,,,,,,
546,Lidia’s Cafe Restaurant,https://www.yelp.com/ /biz/lidias-cafe-restaurant-san-francisco,"Cafes,Breakfast & Brunch",Under $10,4.5 star rating,8:00 am-6:00 pm,8:00 am-6:00 pm,8:00 am-6:00 pm,8:00 am-6:00 pm,8:00 am-6:00 pm,Closed,Closed,"550 15th StSan Francisco, CA 94103",(415) 626-6608,Yes,Yes,No,Street,Yes,Yes,Free,Yes,No,No,"Brunch, Lunch",Yes,Yes,Casual,Casual,Average,No,No,Yes,
547,Dovre Club,https://www.yelp.com/ /biz/dovre-club-san-francisco,"Bars,Irish",Under $10,4.0 star rating,2:00 pm-2:00 am,2:00 pm-2:00 am,2:00 pm-2:00 am,2:00 pm-2:00 am,2:00 pm-2:00 am,2:00 pm-2:00 am,2:00 pm-2:00 am,"1498 Valencia StSan Francisco, CA 94110",(415) 285-4169,No,No,No,Street,Yes,No,No,No,No,No,Late Night,No,Yes,Casual,Divey,Average,Full Bar,Yes,No,
548,Finnegans Wake,https://www.yelp.com/ /biz/finnegans-wake-san-francisco,Bars,Inexpensive,3.5 star rating,11:30 am-2:00 am,11:30 am-2:00 am,11:30 am-2:00 am,11:30 am-2:00 am,11:30 am-2:00 am,11:30 am-2:00 am,11:30 am-2:00 am,"937 Cole StSan Francisco, CA 94117",(415) 731-6119,,No,No,Street,Yes,Yes,,,No,,,,Yes,,Casual,Average,Full Bar,Yes,,
549,The Art Bistro,https://www.yelp.com/ /biz/the-art-bistro-san-francisco,"Coffee & Tea,Sandwiches,Bagels",Under $10,4.5 star rating,7:00 am-7:00 pm,7:00 am-7:00 pm,7:00 am-7:00 pm,7:00 am-7:00 pm,7:00 am-7:00 pm,8:30 am-6:00 pm,8:30 am-6:00 pm,"6900 Geary BlvdSan Francisco, CA 94121",(415) 379-7119,Yes,No,No,Street,No,No,Free,No,No,No,Breakfast,Yes,No,Casual,Casual,Average,No,No,No,
550,Dagwood &amp; Scoops,https://www.yelp.com/ /biz/dagwood-and-scoops-san-francisco,"Sandwiches,Ice Cream & Frozen Yogurt,Delis",Under $10,4.0 star rating,10:00 am-6:00 pm,10:00 am-6:00 pm,10:00 am-6:00 pm,10:00 am-6:00 pm,10:00 am-6:00 pm,10:00 am-4:00 pm,10:00 am-4:00 pm,"2736 24th StSan Francisco, CA 94110",(415) 814-3459,Yes,Yes,No,Street,Yes,No,No,Yes,No,No,Lunch,Yes,No,Casual,Casual,Quiet,No,No,No,
551,Wing Lee Bakery,https://www.yelp.com/ /biz/wing-lee-bakery-san-francisco,"Dim Sum,Bakeries",Under $10,4.0 star rating,7:00 am-7:00 pm,7:00 am-7:00 pm,7:00 am-7:00 pm,7:00 am-7:00 pm,7:00 am-7:00 pm,7:00 am-7:00 pm,7:00 am-7:00 pm,"503 Clement StSan Francisco, CA 94118",(415) 668-9481,Yes,No,No,Street,Yes,No,No,No,No,No,Lunch,Yes,No,Casual,,Average,No,No,No,
552,Mr. T Cafe,https://www.yelp.com/ /biz/mr-t-cafe-san-francisco,"Coffee & Tea,Juice Bars & Smoothies,Bubble Tea",Inexpensive,4.5 star rating,9:00 am-7:30 pm,11:00 am-7:30 pm,9:00 am-7:30 pm,9:00 am-7:30 pm,9:00 am-7:30 pm,9:00 am-7:30 pm,9:00 am-7:30 pm,"4689 Mission StSan Francisco, CA 94112",(415) 769-5681,No,Yes,No,,No,No,Free,Yes,,,,,,,,,,,,
553,Last Minute Gear,https://www.yelp.com/ /biz/last-minute-gear-san-francisco,"Sports Wear,Outdoor Gear",Inexpensive,5.0 star rating,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"1049 MarketSan Francisco, CA 94103",(415) 813-1881,,Yes,No,Street,Yes,,,,,,,,,,,,,,,
554,All Star Cafe,https://www.yelp.com/ /biz/all-star-cafe-san-francisco-3,"Donuts,Coffee & Tea,Breakfast & Brunch",Under $10,4.0 star rating,5:00 am-6:00 pm,5:00 am-6:00 pm,5:00 am-6:00 pm,5:00 am-6:00 pm,5:00 am-6:00 pm,6:00 am-6:00 pm,6:00 am-6:00 pm,"98 9th StSan Francisco, CA 94103",(415) 863-4949,Yes,Yes,No,Street,No,No,Free,Yes,No,Yes,"Breakfast, Brunch, Lunch",Yes,Yes,Casual,Casual,Quiet,No,Yes,No,
555,Sunflower Vietnamese,https://www.yelp.com/ /biz/sunflower-vietnamese-san-francisco,Vietnamese,Under $10,3.5 star rating,11:30 am-10:00 pm,11:30 am-10:00 pm,11:30 am-10:00 pm,11:30 am-10:00 pm,11:30 am-11:00 pm,12:30 pm-10:00 pm,12:30 pm-10:00 pm,"3111 16th StSan Francisco, CA 94103",(415) 626-5022,Yes,Yes,No,Street,Yes,No,No,No,No,No,"Lunch, Dinner",Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,Yes,
556,Zen Yai Thai Restaurant,https://www.yelp.com/ /biz/zen-yai-thai-restaurant-san-francisco,Thai,Under $10,3.5 star rating,11:00 am-3:00 pm4:00 pm-9:30 pm,11:00 am-3:00 pm4:00 pm-9:30 pm,11:00 am-3:00 pm4:00 pm-9:30 pm,11:00 am-3:00 pm4:00 pm-9:30 pm,11:00 am-3:00 pm4:00 pm-1:00 am,11:00 am-1:00 am,11:00 am-9:30 pm,"771 Ellis StSan Francisco, CA 94109",(415) 885-0725,Yes,Yes,No,Street,Yes,No,No,Yes,Yes,Yes,"Lunch, Dinner",Yes,Yes,Casual,Casual,Average,No,Yes,Yes,
557,La Paz Restaurant Pupuseria,https://www.yelp.com/ /biz/la-paz-restaurant-pupuseria-san-francisco,"Mexican,Latin American",Under $10,4.0 star rating,10:00 am-10:00 pm,10:00 am-10:00 pm,10:00 am-10:00 pm,10:00 am-10:00 pm,10:00 am-10:00 pm,10:00 am-10:00 pm,11:00 am-9:30 pm,"1028 Potrero AveSan Francisco, CA 94110",(415) 550-8313,Yes,Yes,No,Street,Yes,No,No,No,No,No,"Lunch, Dinner",Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,Yes,
558,CrepeCone by Sophie,https://www.yelp.com/ /biz/crepecone-by-sophie-san-francisco,"Desserts,Gelato,Creperies",Under $10,4.0 star rating,11:00 am-5:00 pm,11:00 am-5:00 pm,11:00 am-5:00 pm,11:00 am-5:00 pm,11:00 am-5:00 pm,11:00 am-5:00 pm,Closed,"684 King StSan Francisco, CA 94107",(415) 795-1331,Yes,Yes,No,"Garage, Street",Yes,Yes,No,Yes,No,Yes,Lunch,Yes,Yes,Casual,Casual,Average,No,No,No,
559,Pop’s Sandwich Shop,https://www.yelp.com/ /biz/pops-sandwich-shop-san-francisco,Sandwiches,Under $10,3.5 star rating,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-6:00 pm,11:00 am-5:00 pm,"737 Portola DrSan Francisco, CA 94127",(415) 681-9501,Yes,Yes,No,,Yes,No,No,Yes,No,Yes,Lunch,Yes,No,Casual,Casual,Average,No,No,No,
560,Miss SaiGon,https://www.yelp.com/ /biz/miss-saigon-san-francisco-2,Vietnamese,Under $10,3.5 star rating,10:30 am-9:30 pm,10:30 am-9:30 pm,10:30 am-9:30 pm,10:30 am-9:30 pm,10:30 am-9:30 pm,12:00 pm-9:30 pm,12:00 pm-9:30 pm,"100 6th StSan Francisco, CA 94103",(415) 522-0332,Yes,Yes,No,Street,Yes,No,No,Yes,Yes,No,"Lunch, Dinner",Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,Yes,
561,Andersen Bakery,https://www.yelp.com/ /biz/andersen-bakery-san-francisco,"Bakeries,Sandwiches",Under $10,3.5 star rating,9:00 am-8:00 pm,9:00 am-8:00 pm,9:00 am-8:00 pm,9:00 am-8:00 pm,9:00 am-8:00 pm,9:00 am-7:00 pm,9:00 am-7:00 pm,"1737 Post StSan Francisco, CA 94115",(415) 345-1046,Yes,Yes,No,"Garage, Street",Yes,Yes,No,No,No,No,"Breakfast, Dessert",Yes,No,Casual,Casual,Average,No,No,No,
562,Cresta’s Twenty Two Eleven Club,https://www.yelp.com/ /biz/crestas-twenty-two-eleven-club-san-francisco,Dive Bars,Inexpensive,4.0 star rating,1:00 pm-2:00 am,1:00 pm-2:00 am,1:00 pm-2:00 am,1:00 pm-2:00 am,1:00 pm-2:00 am,1:00 pm-2:00 am,1:00 pm-2:00 am,"2211 Polk StSan Francisco, CA 94109",(415) 673-2211,,Yes,,Street,Yes,No,,,No,,,,No,,Divey,Average,Full Bar,Yes,,
563,The Beanery,https://www.yelp.com/ /biz/the-beanery-san-francisco-2,Coffee & Tea,Inexpensive,4.0 star rating,6:00 am-6:00 pm,6:00 am-6:00 pm,6:00 am-6:00 pm,6:00 am-6:00 pm,6:00 am-6:00 pm,6:00 am-6:00 pm,7:00 am-6:00 pm,"602 Irving StSan Francisco, CA 94122",(415) 661-1090,Yes,Yes,No,Street,Yes,Yes,Free,,,,,,,,,,,,,
564,Gangway,https://www.yelp.com/ /biz/gangway-san-francisco,Gay Bars,Inexpensive,4.0 star rating,8:00 am-2:00 am,8:00 am-2:00 am,8:00 am-2:00 am,8:00 am-2:00 am,8:00 am-2:00 am,8:00 am-2:00 am,8:00 am-2:00 am,"841 Larkin StSan Francisco, CA 94109",(415) 776-6828,,Yes,,Street,No,No,,,,,,,Yes,,Divey,Loud,Full Bar,Yes,,
565,Alhamra,https://www.yelp.com/ /biz/alhamra-san-francisco-4,"Indian,Pakistani,Vegetarian",Under $10,3.5 star rating,11:00 am-11:00 pm,11:00 am-11:00 pm,11:00 am-11:00 pm,11:00 am-11:00 pm,11:00 am-11:00 pm,11:00 am-11:00 pm,11:00 am-11:00 pm,"3083 16th StSan Francisco, CA 94103",(415) 621-3935,Yes,Yes,No,Street,Yes,No,No,Yes,Yes,Yes,"Lunch, Dinner",Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,Yes,
566,Dinosaurs Vietnamese Sandwiches,https://www.yelp.com/ /biz/dinosaurs-vietnamese-sandwiches-san-francisco-3,"Sandwiches,Vietnamese",Under $10,4.0 star rating,9:00 am-7:00 pm,9:00 am-7:00 pm,9:00 am-7:00 pm,9:00 am-7:00 pm,9:00 am-7:00 pm,10:00 am-7:00 pm,10:00 am-7:00 pm,"2522 Ocean AveSan Francisco, CA 94132",(415) 334-1421,Yes,Yes,No,Street,Yes,Yes,No,No,No,No,Lunch,Yes,No,Casual,Casual,Average,No,No,No,
567,Libby Jane Cafe,https://www.yelp.com/ /biz/libby-jane-cafe-san-francisco-2,Cafes,Under $10,4.0 star rating,7:30 am-2:30 pm,7:30 am-2:30 pm,7:30 am-2:30 pm,7:30 am-2:30 pm,7:30 am-2:30 pm,9:00 am-2:00 pm,9:00 am-2:00 pm,"644 Polk StSan Francisco, CA 94109",(415) 926-2540,Yes,Yes,No,Street,Yes,No,No,No,No,No,Breakfast,Yes,No,Casual,Casual,Quiet,No,No,No,
