id,title,yelpPage,categories,price,rating,mon,tue,wed,thu,fri,sat,sun,addr,phone,takeout,creditCard,applePay,parking,bikeParking,outdoorSeating,wifi,caters,reservations,delivery,goodFor,goodForKids,goodForGroups,attire,ambience,noiseLevel,alcohol,hasTV,waiterService,driveThrough
313,Speakeasy Ales &amp; Lagers,https://www.yelp.com/ /biz/speakeasy-ales-and-lagers-san-francisco,"Breweries,Speakeasies",Inexpensive,4.5 star rating,Closed,1:00 pm-10:00 pm,1:00 pm-10:00 pm,1:00 pm-10:00 pm,1:00 pm-12:00 am,1:00 pm-12:00 am,1:00 pm-8:00 pm,"1195 Evans AveSan Francisco, CA 94124",(415) 642-3371,No,Yes,No,"Street, Private Lot",Yes,Yes,,Yes,No,,,,Yes,,Casual,Average,Beer & Wine Only,Yes,,
314,La Corneta Taqueria,https://www.yelp.com/ /biz/la-corneta-taqueria-san-francisco,Mexican,Under $10,4.0 star rating,10:00 am-10:00 pm,10:00 am-10:00 pm,10:00 am-10:00 pm,10:00 am-10:00 pm,10:00 am-10:00 pm,10:00 am-10:00 pm,10:00 am-10:00 pm,"2731 Mission StSan Francisco, CA 94110",(415) 643-7001,Yes,Yes,No,Street,Yes,No,No,Yes,Yes,No,"Lunch, Dinner",Yes,Yes,Casual,Casual,Average,Full Bar,Yes,No,
315,Kasa Indian Eatery,https://www.yelp.com/ /biz/kasa-indian-eatery-san-francisco,Indian,Under $10,3.5 star rating,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,"4001 18th StSan Francisco, CA 94114",(415) 621-6940,Yes,Yes,No,Street,Yes,Yes,Free,Yes,No,Yes,Lunch,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,No,
316,Thai Time Restaurant,https://www.yelp.com/ /biz/thai-time-restaurant-san-francisco,Thai,Under $10,4.0 star rating,Closed,11:30 am-10:00 pm,11:30 am-10:00 pm,11:30 am-10:00 pm,11:30 am-10:00 pm,11:30 am-10:00 pm,11:30 am-10:00 pm,"315 8th AveSan Francisco, CA 94118",(415) 831-3663,Yes,Yes,No,Street,Yes,No,No,No,No,Yes,Dinner,Yes,No,Casual,Casual,Average,Beer & Wine Only,No,Yes,
317,Coffee Mission,https://www.yelp.com/ /biz/coffee-mission-san-francisco,Coffee & Tea,Inexpensive,4.5 star rating,6:00 am-10:00 pm,6:00 am-10:00 pm,6:00 am-10:00 pm,6:00 am-10:00 pm,6:00 am-10:00 pm,7:00 am-8:00 pm,8:00 am-8:00 pm,"3325 24th StSan Francisco, CA 94110",(415) 874-9419,Yes,Yes,Yes,Street,Yes,No,Free,No,,,,,,,,,,,,
318,500 Club,https://www.yelp.com/ /biz/500-club-san-francisco,Dive Bars,Inexpensive,4.0 star rating,11:00 am-2:00 am,11:00 am-2:00 am,11:00 am-2:00 am,11:00 am-2:00 am,11:00 am-2:00 am,11:00 am-2:00 am,10:00 am-2:00 am,"500 Guerrero StSan Francisco, CA 94110",(415) 861-2500,,Yes,No,Street,Yes,No,,,No,,,,Yes,,Divey,Loud,Full Bar,Yes,,
319,Pluto’s,https://www.yelp.com/ /biz/plutos-san-francisco-5,"Sandwiches,American (Traditional),Salad",Under $10,4.0 star rating,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,"627 Irving StSan Francisco, CA 94122",(415) 753-8867,Yes,Yes,No,Street,Yes,No,No,Yes,No,No,Lunch,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,No,
320,Daniel’s Cafe,https://www.yelp.com/ /biz/daniels-cafe-san-francisco-2,"Coffee & Tea,Bagels,Delis",Under $10,4.0 star rating,7:00 am-8:00 pm,7:00 am-8:00 pm,7:00 am-8:00 pm,7:00 am-8:00 pm,7:00 am-8:00 pm,7:00 am-8:00 pm,7:00 am-8:00 pm,"154 Ellis StSan Francisco, CA 94102",(415) 956-1760,Yes,No,No,Street,No,Yes,No,No,No,No,Breakfast,Yes,No,Casual,Divey,Average,No,No,No,
321,Whiskey Thieves,https://www.yelp.com/ /biz/whiskey-thieves-san-francisco,Whiskey Bars,Inexpensive,4.0 star rating,1:00 pm-2:00 am,1:00 pm-2:00 am,1:00 pm-2:00 am,1:00 pm-2:00 am,1:00 pm-2:00 am,12:00 pm-2:00 am,12:00 pm-2:00 am,"839 Geary StSan Francisco, CA 94109",(415) 506-8331,,Yes,No,Street,Yes,No,,,No,,,,Yes,,Divey,Average,Full Bar,Yes,,
322,Thai Nghiep Ky Mi Gia,https://www.yelp.com/ /biz/thai-nghiep-ky-mi-gia-san-francisco,"Vietnamese,Chinese,Noodles",Under $10,4.0 star rating,10:00 am-9:00 pm,Closed,10:00 am-9:00 pm,10:00 am-9:00 pm,10:00 am-9:00 pm,9:30 am-9:00 pm,9:30 am-9:00 pm,"1427 Noriega StSan Francisco, CA 94122",(415) 682-8528,Yes,Yes,No,Street,Yes,No,No,No,No,No,"Lunch, Dinner",Yes,Yes,Casual,Casual,Average,No,Yes,Yes,
323,Pho 2000,https://www.yelp.com/ /biz/pho-2000-san-francisco,"Vietnamese,Noodles",Under $10,4.0 star rating,8:30 am-8:30 pm,Closed,8:30 am-8:30 pm,8:30 am-8:30 pm,8:30 am-8:30 pm,8:30 am-8:30 pm,8:30 am-8:30 pm,"637 Larkin StSan Francisco, CA 94109",(415) 474-1188,Yes,No,No,Street,Yes,No,No,Yes,Yes,No,"Lunch, Dinner",Yes,Yes,Casual,Casual,Average,No,Yes,Yes,
324,Toy Boat Dessert Café,https://www.yelp.com/ /biz/toy-boat-dessert-caf%C3%A9-san-francisco-3,"Ice Cream & Frozen Yogurt,Sandwiches,Wraps",Under $10,4.0 star rating,8:30 am-10:00 pm,8:30 am-10:00 pm,8:30 am-10:00 pm,8:30 am-10:00 pm,8:30 am-11:00 pm,8:30 am-11:00 pm,8:30 am-10:00 pm,"401 Clement StSan Francisco, CA 94118",(415) 751-7505,Yes,Yes,No,Street,Yes,No,No,No,No,No,Dessert,Yes,Yes,Casual,Casual,Average,No,No,No,
325,Taqueria Los Coyotes,https://www.yelp.com/ /biz/taqueria-los-coyotes-san-francisco,Mexican,Under $10,4.0 star rating,9:30 am-10:30 pm,9:30 am-10:30 pm,9:30 am-10:30 pm,9:30 am-10:30 pm,9:30 am-3:30 am,9:00 am-3:30 am,9:00 am-12:00 am,"3036 16th StSan Francisco, CA 94103",(415) 861-3708,Yes,Yes,No,Street,Yes,No,Free,Yes,Yes,No,"Lunch, Dinner",Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,No,
326,Sing Sing Sandwich Shop,https://www.yelp.com/ /biz/sing-sing-sandwich-shop-san-francisco,"Sandwiches,Vietnamese",Under $10,4.0 star rating,8:00 am-4:00 pm,8:00 am-4:00 pm,8:00 am-4:00 pm,8:00 am-4:00 pm,8:00 am-4:00 pm,8:00 am-4:00 pm,8:00 am-4:00 pm,"309 Hyde StSan Francisco, CA 94109",(415) 885-5159,Yes,No,No,Street,Yes,No,No,No,No,No,Lunch,Yes,Yes,Casual,Divey,Average,No,Yes,No,
327,Crepes Ooh La La,https://www.yelp.com/ /biz/crepes-ooh-la-la-san-francisco-2,Creperies,Under $10,4.0 star rating,6:00 pm-1:00 am,6:00 pm-1:00 am,6:00 pm-1:00 am,6:00 pm-2:00 am,6:00 pm-2:00 am,6:00 pm-2:00 am,6:00 pm-1:00 am,"1220 Polk StSan Francisco, CA 94109",(415) 409-4646,Yes,Yes,No,Street,Yes,No,No,No,No,No,Late Night,Yes,Yes,Casual,Casual,Average,No,No,No,
328,Panchita’s Restaurant No 2,https://www.yelp.com/ /biz/panchitas-restaurant-no-2-san-francisco,"Salvadoran,Mexican",Under $10,4.0 star rating,11:00 am-12:00 am,11:00 am-12:00 am,11:00 am-12:00 am,11:00 am-12:00 am,11:00 am-12:00 am,11:00 am-12:00 am,11:00 am-12:00 am,"3091 16th StSan Francisco, CA 94103",(415) 431-4232,Yes,Yes,No,Street,Yes,No,No,Yes,No,No,Dinner,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,Yes,
329,Michaelis Food Store,https://www.yelp.com/ /biz/michaelis-food-store-san-francisco,"Grocery,Delis",Under $10,4.5 star rating,8:00 am-11:00 pm,8:00 am-11:00 pm,8:00 am-11:00 pm,8:00 am-11:00 pm,8:00 am-2:00 am,8:00 am-2:00 am,8:00 am-11:00 pm,"901 N Point StSan Francisco, CA 94109",(415) 673-9708,Yes,Yes,No,Street,Yes,No,No,Yes,No,No,Lunch,Yes,Yes,Casual,Casual,Average,Full Bar,Yes,No,
330,Good Mong Kok Bakery,https://www.yelp.com/ /biz/good-mong-kok-bakery-san-francisco,"Bakeries,Dim Sum,Cantonese",Under $10,4.0 star rating,7:00 am-6:30 pm,7:00 am-6:30 pm,7:00 am-6:30 pm,7:00 am-6:30 pm,7:00 am-6:30 pm,7:00 am-6:30 pm,7:00 am-6:30 pm,"1039 Stockton StSan Francisco, CA 94108",(415) 397-2688,Yes,No,No,Street,No,No,No,No,No,No,Lunch,Yes,No,Casual,Casual,Average,No,No,No,
331,Shufat Market,https://www.yelp.com/ /biz/shufat-market-san-francisco,"Delis,Sandwiches",Under $10,4.0 star rating,,,,,,,,"3807 24th StSan Francisco, CA 94114",(415) 826-6207,Yes,Yes,No,Street,Yes,No,No,No,No,No,Late Night,Yes,Yes,Casual,,Quiet,Beer & Wine Only,No,No,
332,The Revolution Cafe,https://www.yelp.com/ /biz/the-revolution-cafe-san-francisco,"Coffee & Tea,American (Traditional),Wine Bars",Under $10,4.0 star rating,9:00 am-12:00 am,9:00 am-12:00 am,9:00 am-12:00 am,9:00 am-12:00 am,9:00 am-2:00 am,9:00 am-2:00 am,9:00 am-12:00 am,"3248 22nd StSan Francisco, CA 94110",(415) 642-0474,Yes,No,,Street,Yes,Yes,Free,No,No,No,Late Night,No,Yes,Casual,Casual,Loud,Beer & Wine Only,No,No,
333,Ly’s Vietnamese Cuisine,https://www.yelp.com/ /biz/lys-vietnamese-cuisine-san-francisco,"Vietnamese,Noodles,Desserts",Under $10,4.5 star rating,11:00 am-3:00 pm4:30 pm-9:00 pm,Closed,11:00 am-3:00 pm4:30 pm-9:00 pm,11:00 am-3:00 pm4:30 pm-9:00 pm,11:00 am-3:00 pm4:30 pm-9:00 pm,11:00 am-9:00 pm,11:00 am-9:00 pm,"1779 Lombard StSan Francisco, CA 94123",(415) 563-1927,Yes,Yes,No,Street,No,No,No,Yes,Yes,No,"Lunch, Dinner",Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,Yes,
334,O’Keeffe’s Bar,https://www.yelp.com/ /biz/o-keeffes-bar-san-francisco,Bars,Inexpensive,4.5 star rating,2:30 pm-2:00 am,Closed,Closed,2:30 pm-2:00 am,2:30 pm-2:00 am,4:30 pm-2:00 am,1:00 pm-9:00 pm,"598 5th AveSan Francisco, CA 94118",(415) 751-1449,,No,,Street,Yes,No,,,No,,,,Yes,,Divey,Average,Full Bar,Yes,,
335,Twilight Cafe,https://www.yelp.com/ /biz/twilight-cafe-san-francisco,Middle Eastern,Under $10,4.0 star rating,8:00 am-6:00 pm,8:00 am-6:00 pm,8:00 am-6:00 pm,8:00 am-6:00 pm,8:00 am-6:00 pm,Closed,Closed,"2600 McAllister StSan Francisco, CA 94118",(415) 386-6115,Yes,Yes,,Street,Yes,No,No,Yes,No,No,Lunch,Yes,Yes,Casual,Casual,Quiet,Beer & Wine Only,No,No,
336,Ace’s,https://www.yelp.com/ /biz/aces-san-francisco,Bars,Inexpensive,4.0 star rating,6:00 am-2:00 am,6:00 am-2:00 am,6:00 am-2:00 am,6:00 am-2:00 am,6:00 am-2:00 am,6:00 am-2:00 am,6:00 am-2:00 am,"998 Sutter StSan Francisco, CA 94109",(415) 673-0644,,Yes,No,Street,Yes,No,,,Yes,,,,Yes,,Divey,Average,Full Bar,Yes,,
337,Cafe La Taza,https://www.yelp.com/ /biz/cafe-la-taza-san-francisco-2,"Coffee & Tea,Latin American",Under $10,4.0 star rating,6:00 am-8:00 pm,6:00 am-8:00 pm,6:00 am-8:00 pm,6:00 am-8:00 pm,6:00 am-9:00 pm,7:00 am-9:00 pm,7:00 am-3:00 pm,"2475 Mission StSan Francisco, CA 94110",(415) 824-7717,Yes,Yes,No,Street,Yes,No,Free,No,Yes,No,"Breakfast, Lunch",Yes,Yes,Casual,Casual,Average,Full Bar,Yes,Yes,
338,Another Cafe,https://www.yelp.com/ /biz/another-cafe-san-francisco,"Coffee & Tea,Cafes",Under $10,4.0 star rating,6:00 am-10:00 pm,6:00 am-10:00 pm,6:00 am-10:00 pm,6:00 am-10:00 pm,6:00 am-10:00 pm,7:00 am-9:00 pm,7:00 am-9:00 pm,"1191 Pine StSan Francisco, CA 94109",(415) 857-5770,Yes,Yes,No,Street,Yes,Yes,Free,No,No,No,"Breakfast, Lunch",Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,No,
339,The Sentinel,https://www.yelp.com/ /biz/the-sentinel-san-francisco,Sandwiches,Under $10,4.0 star rating,7:30 am-2:30 pm,7:30 am-2:30 pm,7:30 am-2:30 pm,7:30 am-2:30 pm,7:30 am-2:30 pm,Closed,Closed,"37 New Montgomery StSan Francisco, CA 94105",(415) 284-9960,Yes,Yes,No,Street,Yes,No,No,Yes,No,No,Lunch,No,No,Casual,Casual,Average,No,No,No,
340,Duc Loi Supermarket,https://www.yelp.com/ /biz/duc-loi-supermarket-san-francisco,"Grocery,Delis",Under $10,4.0 star rating,8:00 am-8:00 pm,8:00 am-8:00 pm,8:00 am-8:00 pm,8:00 am-8:00 pm,8:00 am-8:00 pm,8:00 am-8:00 pm,9:00 am-8:00 pm,"2200 Mission StSan Francisco, CA 94110",(415) 551-1772,Yes,Yes,No,Street,Yes,No,No,No,No,No,Lunch,Yes,No,Casual,,Average,Beer & Wine Only,No,No,
341,Peasant Pies Café &amp; Catering,https://www.yelp.com/ /biz/peasant-pies-caf%C3%A9-and-catering-san-francisco-2,"Fast Food,Vegetarian,Coffee & Tea",Under $10,4.0 star rating,8:00 am-7:00 pm,8:00 am-7:00 pm,8:00 am-7:00 pm,8:00 am-7:00 pm,8:00 am-7:00 pm,9:00 am-7:00 pm,9:00 am-7:00 pm,"1039 Irving StSan Francisco, CA 94122",(415) 731-1978,Yes,Yes,Yes,Street,Yes,No,Free,Yes,No,Yes,"Breakfast, Lunch",Yes,No,Casual,Casual,Quiet,No,No,No,No
342,Adobo Hobo,https://www.yelp.com/ /biz/adobo-hobo-san-francisco,"Food Stands,Filipino",Under $10,4.0 star rating,,,,,,,,"San Francisco, CA 94110",,Yes,No,,Street,,Yes,,,No,No,"Lunch, Dinner",Yes,Yes,Casual,,,No,,No,
343,Mae Krua,https://www.yelp.com/ /biz/mae-krua-san-francisco,Thai,Under $10,4.5 star rating,10:00 am-6:00 pm,Closed,10:00 am-6:00 pm,10:00 am-6:00 pm,10:00 am-7:00 pm,10:00 am-7:00 pm,10:00 am-6:00 pm,,(415) 574-7334,Yes,Yes,,Street,Yes,No,Free,,No,No,Lunch,Yes,No,Casual,Casual,Quiet,No,No,No,
344,Uncle Boy’s,https://www.yelp.com/ /biz/uncle-boys-san-francisco,"Burgers,Fast Food",Under $10,4.0 star rating,Closed,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,"245 Balboa StSan Francisco, CA 94118",(415) 742-4468,Yes,Yes,No,Street,No,No,No,No,No,No,"Lunch, Dinner, Late Night",Yes,No,Casual,Casual,Average,No,Yes,No,No
345,Kilowatt,https://www.yelp.com/ /biz/kilowatt-san-francisco,"Dive Bars,Sports Bars",Inexpensive,4.0 star rating,4:30 pm-2:00 am,4:30 pm-2:00 am,4:30 pm-2:00 am,4:30 pm-2:00 am,4:30 pm-2:00 am,1:00 pm-2:00 am,1:00 pm-2:00 am,"3160 16th StSan Francisco, CA 94103",(415) 861-2595,,No,No,Street,Yes,No,,,No,,,,Yes,,Casual,Loud,Full Bar,Yes,,
346,Doña Tere’s Market,https://www.yelp.com/ /biz/do%C3%B1a-teres-market-san-francisco-3,"Mexican,Food Stands",Under $10,4.5 star rating,,,,,,,,"2780 21st StSan Francisco, CA 94110",,Yes,No,,Street,Yes,No,No,No,No,No,Lunch,Yes,Yes,Casual,Casual,Loud,No,Yes,No,
347,Wok Shop Cafe,https://www.yelp.com/ /biz/wok-shop-cafe-san-francisco,"Chinese,Seafood,Soup",Under $10,4.0 star rating,11:00 am-9:30 pm,11:00 am-9:30 pm,11:00 am-9:30 pm,11:00 am-9:30 pm,11:00 am-10:30 pm,11:00 am-10:30 pm,4:00 pm-10:00 pm,"1307 Sutter StSan Francisco, CA 94109",(415) 771-2142,Yes,Yes,No,Street,Yes,No,No,Yes,Yes,Yes,"Lunch, Dinner",Yes,Yes,Casual,Casual,Quiet,Beer & Wine Only,No,Yes,
348,All Star Donuts,https://www.yelp.com/ /biz/all-star-donuts-san-francisco-3,"Donuts,Sandwiches,Coffee & Tea",Under $10,4.0 star rating,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"901 Clement StSan Francisco, CA 94118",(415) 221-9838,Yes,Yes,No,Street,Yes,No,No,No,No,No,"Breakfast, Late Night, Dessert",Yes,Yes,Casual,Casual,Quiet,No,No,No,
349,Zeitgeist,https://www.yelp.com/ /biz/zeitgeist-san-francisco,"Dive Bars,Burgers,Beer Gardens",Under $10,3.5 star rating,9:00 am-2:00 am,9:00 am-2:00 am,9:00 am-2:00 am,9:00 am-2:00 am,9:00 am-2:00 am,9:00 am-2:00 am,9:00 am-2:00 am,"199 Valencia StSan Francisco, CA 94103",(415) 431-6891,Yes,No,No,Street,Yes,Yes,Free,No,No,No,Late Night,No,Yes,Casual,Divey,Loud,Full Bar,Yes,No,No
350,Hey Cookie,https://www.yelp.com/ /biz/hey-cookie-san-francisco,"Desserts,Bakeries,Food Delivery Services",Inexpensive,5.0 star rating,7:00 am-10:30 pm,7:00 am-10:30 pm,7:00 am-10:30 pm,7:00 am-10:30 pm,7:00 am-10:30 pm,7:00 am-10:30 pm,7:00 am-10:30 pm,"18TH StSan Francisco, CA 94114",(415) 999-0205,Yes,Yes,No,Street,Yes,,,,,Yes,,,,,,,,,,
351,House Of Pancakes,https://www.yelp.com/ /biz/house-of-pancakes-san-francisco,"Chinese,Coffee & Tea,Desserts",Under $10,4.0 star rating,11:30 am-3:00 pm5:00 pm-10:00 pm,11:30 am-3:00 pm5:00 pm-10:00 pm,Closed,11:30 am-3:00 pm5:00 pm-10:00 pm,11:30 am-3:00 pm5:00 pm-10:00 pm,11:30 am-3:00 pm5:00 pm-10:00 pm,11:30 am-3:00 pm5:00 pm-10:00 pm,"937 Taraval StSan Francisco, CA 94116",(415) 681-8388,Yes,No,No,Street,Yes,No,No,No,No,No,"Lunch, Dinner",Yes,Yes,Casual,Casual,Average,No,No,Yes,
352,La Torta Gorda,https://www.yelp.com/ /biz/la-torta-gorda-san-francisco,Mexican,Under $10,4.0 star rating,6:30 am-8:00 pm,6:30 am-8:00 pm,6:30 am-8:00 pm,6:30 am-8:00 pm,6:30 am-8:00 pm,8:00 am-4:00 pm,8:00 am-4:00 pm,"2833 24th StSan Francisco, CA 94110",(415) 642-9600,Yes,Yes,No,Street,Yes,Yes,No,Yes,No,Yes,Lunch,Yes,Yes,Casual,Casual,Average,No,Yes,Yes,
353,Crossroads Cafe,https://www.yelp.com/ /biz/crossroads-cafe-san-francisco-7,"Coffee & Tea,Sandwiches,Community Service/Non-Profit",Under $10,4.0 star rating,7:00 am-10:00 pm,7:00 am-10:00 pm,7:00 am-10:00 pm,7:00 am-10:00 pm,7:00 am-10:00 pm,8:00 am-10:00 pm,8:00 am-5:00 pm,"699 Delancey StSan Francisco, CA 94107",(415) 512-5111,Yes,Yes,No,Street,Yes,Yes,No,No,No,No,"Breakfast, Lunch",Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,No,
354,Señor Sisig,https://www.yelp.com/ /biz/se%C3%B1or-sisig-san-francisco-3,"Filipino,Food Trucks,Asian Fusion",Under $10,4.0 star rating,11:00 am-2:00 pm,11:00 am-2:00 pm5:00 pm-9:00 pm,11:00 am-2:00 pm,11:00 am-2:00 pm5:00 pm-9:00 pm,11:00 am-2:00 pm5:00 pm-10:00 pm,11:00 am-5:00 pm,11:00 am-5:00 pm,"San Francisco, CA 94104",(855) 747-4455,Yes,Yes,No,"Street, Private Lot",Yes,Yes,No,Yes,No,No,Lunch,Yes,Yes,Casual,Casual,Average,No,No,No,
355,Jay’s Cheesesteak,https://www.yelp.com/ /biz/jays-cheesesteak-san-francisco,"Sandwiches,Cheesesteaks,Burgers",Under $10,3.5 star rating,10:30 am-10:00 pm,10:30 am-10:00 pm,10:30 am-10:00 pm,10:30 am-10:00 pm,10:30 am-10:00 pm,10:30 am-10:00 pm,10:30 am-10:00 pm,"3285 21st StSan Francisco, CA 94110",(415) 285-5200,Yes,No,Yes,Street,Yes,Yes,No,No,No,Yes,Lunch,Yes,No,Casual,Casual,Average,No,Yes,No,
356,Henry’s House of Coffee,https://www.yelp.com/ /biz/henrys-house-of-coffee-san-francisco,"Coffee & Tea,Coffee Roasteries",Inexpensive,4.0 star rating,6:00 am-6:00 pm,6:00 am-6:00 pm,6:00 am-6:00 pm,6:00 am-6:00 pm,6:00 am-6:00 pm,7:00 am-6:00 pm,7:00 am-5:00 pm,"1618 Noriega StSan Francisco, CA 94122",(415) 681-9363,Yes,Yes,No,Street,Yes,Yes,Free,,,,,,,,,,,,,
357,All Star Tamales,https://www.yelp.com/ /biz/all-star-tamales-san-francisco-2,"Mexican,Food Stands",Under $10,4.0 star rating,Closed,9:00 am-3:00 pm,8:00 am-3:30 pm,9:00 am-3:00 pm,Closed,Closed,Closed,"United Nations PlzSan Francisco, CA 94102",(925) 252-1097,Yes,No,,Street,Yes,Yes,No,Yes,No,No,Lunch,Yes,Yes,Casual,Casual,Average,No,No,No,
358,Club 93,https://www.yelp.com/ /biz/club-93-san-francisco,"Dive Bars,Sports Bars",Inexpensive,4.0 star rating,12:00 pm-2:00 am,12:00 pm-2:00 am,12:00 pm-2:00 am,12:00 pm-2:00 am,12:00 pm-2:00 am,10:00 am-2:00 am,12:00 pm-1:45 am,"93 9th StSan Francisco, CA 94103",(415) 952-0207,,Yes,No,Street,Yes,No,,,No,,,,Yes,,Divey,Average,Full Bar,Yes,,
359,Uptown,https://www.yelp.com/ /biz/uptown-san-francisco,Dive Bars,Inexpensive,4.0 star rating,4:00 pm-2:00 am,4:00 pm-2:00 am,1:00 pm-2:00 am,3:00 pm-2:00 am,2:00 pm-2:00 am,12:00 pm-2:00 am,12:00 pm-2:00 am,"200 Capp StSan Francisco, CA 94110",(415) 861-8231,,No,No,Street,Yes,No,,,No,,,,Yes,,Divey,Loud,Full Bar,Yes,,
360,ilana’s Coffee,https://www.yelp.com/ /biz/ilanas-coffee-san-francisco,"Cafes,Bakeries,Coffee & Tea",Under $10,4.5 star rating,6:00 am-6:00 pm,6:00 am-6:00 pm,6:00 am-6:00 pm,6:00 am-6:00 pm,6:00 am-6:00 pm,6:00 am-6:00 pm,6:00 am-6:00 pm,"2314 Clement StSan Francisco, CA 94121",(415) 387-2313,Yes,Yes,No,Street,Yes,Yes,Free,No,No,No,"Breakfast, Lunch",Yes,Yes,Casual,Casual,Quiet,No,No,No,
361,Roli Roti Gourmet Rotisserie,https://www.yelp.com/ /biz/roli-roti-gourmet-rotisserie-san-francisco,"Sandwiches,Food Trucks,Specialty Food",Under $10,4.5 star rating,Closed,Closed,Closed,10:00 am-2:00 pm,Closed,8:00 am-2:00 pm,Closed,,(510) 780-0300,Yes,Yes,No,Street,Yes,Yes,No,Yes,No,No,Lunch,Yes,Yes,Casual,Casual,Average,No,No,No,
362,Heung Yuen Restaurant,https://www.yelp.com/ /biz/heung-yuen-restaurant-san-francisco,Chinese,Under $10,4.0 star rating,11:00 am-8:30 pm,11:00 am-8:30 pm,11:00 am-8:30 pm,11:00 am-8:30 pm,11:00 am-8:30 pm,11:00 am-8:30 pm,Closed,"3279 22nd StSan Francisco, CA 94110",(415) 648-2666,Yes,Yes,No,Street,Yes,No,No,Yes,No,No,"Lunch, Dinner",Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,Yes,
363,Little Vietnam Cafe,https://www.yelp.com/ /biz/little-vietnam-cafe-san-francisco,"Vietnamese,Vegan,Sandwiches",Under $10,4.0 star rating,9:00 am-5:00 pm,Closed,9:00 am-5:00 pm,9:00 am-5:00 pm,9:00 am-5:00 pm,9:00 am-5:00 pm,9:00 am-5:00 pm,"309 6th AveSan Francisco, CA 94118",(415) 876-0283,Yes,No,No,Street,Yes,Yes,No,Yes,No,No,Lunch,Yes,No,Casual,Casual,Average,No,Yes,No,
364,Chomp N’ Swig,https://www.yelp.com/ /biz/chomp-n-swig-san-francisco,"Sandwiches,Beer Bar,Wine Bars",Under $10,4.0 star rating,4:00 pm-9:00 pm,11:00 am-9:00 pm,11:00 am-9:00 pm,11:00 am-11:00 pm,11:00 am-11:00 pm,10:00 am-11:00 pm,10:00 am-9:00 pm,"1541 Clement StSan Francisco, CA 94118",(415) 683-5946,Yes,Yes,Yes,Street,Yes,Yes,Free,No,No,No,Lunch,No,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,No,
365,The Sea Star,https://www.yelp.com/ /biz/the-sea-star-san-francisco,"Dive Bars,Cocktail Bars,Pool Halls",Inexpensive,4.5 star rating,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,9:30 am-2:00 am,"2289 3rd StSan Francisco, CA 94107",(415) 552-5330,,Yes,No,Street,Yes,No,,,No,,,,Yes,,"Casual, Trendy",Average,Full Bar,Yes,,
366,The Page,https://www.yelp.com/ /biz/the-page-san-francisco,"Bars,Pool Halls",Inexpensive,3.5 star rating,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,"298 Divisadero StSan Francisco, CA 94117",(415) 255-6101,,No,No,Street,Yes,No,,,No,,,,Yes,,Divey,Average,Full Bar,Yes,,
367,Aria,https://www.yelp.com/ /biz/aria-san-francisco-3,"Korean,Tapas Bars,Ramen",Under $10,4.0 star rating,11:00 am-9:00 pm,11:00 am-9:00 pm,11:00 am-9:00 pm,11:00 am-9:00 pm,11:00 am-9:00 pm,11:00 am-9:00 pm,Closed,"932 Larkin StSan Francisco, CA 94109",(415) 292-6914,Yes,Yes,No,Street,No,No,No,Yes,No,Yes,"Lunch, Dinner",Yes,No,Casual,Casual,Average,No,No,No,
368,The Steamin’ Burger,https://www.yelp.com/ /biz/the-steamin-burger-san-francisco,"Food Trucks,Burgers",Under $10,4.5 star rating,,,,,,,,"San Francisco, CA 94103",(650) 918-4777,Yes,Yes,Yes,,Yes,Yes,No,Yes,No,No,Lunch,Yes,Yes,Casual,,Average,No,No,No,No
